2022-02-01 11:20:18.942802200;WSAMZN-VF63K6L6;loading IngItem;Import KO;IngItem;-;-;400;-;Something happened during files checkin.
2022-02-01 11:20:19.370789;WSAMZN-VF63K6L6;loading IngItem;Import KO;IngItem;-;-;400;-;Something happened during files checkin.
