2022-01-31 17:00:36.474661400;WSAMZN-VF63K6L6;loading Change Action;Import KO;Change Action;-;-;400;-;Policy specified in input is not valid
2022-01-31 17:00:36.697163;WSAMZN-VF63K6L6;loading Change Action;Import OK;Change Action;CA-95848848-00000127;-;200;9994DE3D5872000061F8077100094845;Sucess
2022-01-31 17:00:36.883159800;WSAMZN-VF63K6L6;loading Change Action;Import OK;Change Action;CA-95848848-00000128;-;200;9994DE3D5872000061F80771000F5E2B;Sucess
2022-02-01 09:45:40.661620700;WSAMZN-VF63K6L6;loading Change Action;Import KO;Change Action;-;-;400;-;Policy specified in input is not valid
2022-02-01 09:45:40.999112500;WSAMZN-VF63K6L6;loading Change Action;Import OK;Change Action;CA-95848848-00000129;-;200;9994DE3D5872000061F8F300001CF6A3;Sucess
2022-02-01 09:45:41.184110;WSAMZN-VF63K6L6;loading Change Action;Import OK;Change Action;CA-95848848-00000130;-;200;9994DE3D5872000061F8F30100048B11;Sucess
2022-02-01 10:23:11.590495600;WSAMZN-VF63K6L6;loading Change Action;Import KO;Change Action;-;-;400;-;Policy specified in input is not valid
2022-02-01 10:23:11.792488600;WSAMZN-VF63K6L6;loading Change Action;Import OK;Change Action;CA-95848848-00000131;-;200;9994DE3D5872000061F8FBCB0015D061;Sucess
2022-02-01 10:23:11.986486700;WSAMZN-VF63K6L6;loading Change Action;Import OK;Change Action;CA-95848848-00000132;-;200;9994DE3D5872000061F8FBCB001B915F;Sucess
